website,website_url,parent_name,parent_url,parent_display_order,parent_open_method,sub_child_name,sub_child_url,sub_child_display_order,sub_child_activation_method,child_name,child_url,child_display_order,column_number,row_number,hierarchy_level,discovery_method,source_selector,normalized_url,url_missing,is_duplicate,scraped_at,http_status,final_url,redirect_url,response_error,validation_timestamp
TXParts Canada,https://txpartscanada.ca/,Apple,https://txpartscanada.ca/shop/iphone,1,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txpartscanada.ca/shop/iphone,False,False,2026-09-07T04:49:29+00:00,,,,,
TXParts Canada,https://txpartscanada.ca/,Samsung,https://txpartscanada.ca/shop/s-series,2,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txpartscanada.ca/shop/s-series,False,False,2026-09-07T04:49:29+00:00,,,,,
TXParts Canada,https://txpartscanada.ca/,Motorola,https://txpartscanada.ca/shop/moto-g-series,3,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txpartscanada.ca/shop/moto-g-series,False,False,2026-09-07T04:49:29+00:00,,,,,
TXParts Canada,https://txpartscanada.ca/,Google,https://txpartscanada.ca/shop/6-series,4,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txpartscanada.ca/shop/6-series,False,False,2026-09-07T04:49:29+00:00,,,,,
TXParts Canada,https://txpartscanada.ca/,Other Brands,https://txpartscanada.ca/shop/huawei,5,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txpartscanada.ca/shop/huawei,False,False,2026-09-07T04:49:29+00:00,,,,,
TXParts Canada,https://txpartscanada.ca/,Tools and Accessories,https://txpartscanada.ca/shop/accessories,6,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txpartscanada.ca/shop/accessories,False,False,2026-09-07T04:49:29+00:00,,,,,
