website,website_url,parent_name,parent_url,parent_display_order,parent_open_method,sub_child_name,sub_child_url,sub_child_display_order,sub_child_activation_method,child_name,child_url,child_display_order,column_number,row_number,hierarchy_level,discovery_method,source_selector,normalized_url,url_missing,is_duplicate,scraped_at,http_status,final_url,redirect_url,response_error,validation_timestamp,duplicate_type
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,IPHONE XS MAX,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/iphone-cases-n-tempered-lens-protectors/iphone-xs-max-iphone-cases-n-tempered-lens-protectors,51,2,34,3,dom-inspection,div#split-1125111-1125112 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/iphone-cases-n-tempered-lens-protectors/iphone-xs-max-iphone-cases-n-tempered-lens-protectors,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,IPHONE XS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/iphone-cases-n-tempered-lens-protectors/iphone-xs-iphone-cases-n-tempered-lens-protectors,52,2,35,3,dom-inspection,div#split-1125111-1125112 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/iphone-cases-n-tempered-lens-protectors/iphone-xs-iphone-cases-n-tempered-lens-protectors,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,IPHONE XR,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/iphone-cases-n-tempered-lens-protectors/iphone-xr-iphone-cases-n-tempered-lens-protectors,53,2,36,3,dom-inspection,div#split-1125111-1125112 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/iphone-cases-n-tempered-lens-protectors/iphone-xr-iphone-cases-n-tempered-lens-protectors,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,IPHONE X,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/iphone-cases-n-tempered-lens-protectors/iphone-x-iphone-cases-n-tempered-lens-protectors,54,2,37,3,dom-inspection,div#split-1125111-1125112 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/iphone-cases-n-tempered-lens-protectors/iphone-x-iphone-cases-n-tempered-lens-protectors,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S26 ULTRA,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s26-ultra-samsung-s-series,85,6,2,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s26-ultra-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S26 PLUS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s26-plus-samsung-s-series,86,6,3,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s26-plus-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S26,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s26-samsung-s-series,87,6,4,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s26-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S25 EDGE,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s25-edge-samsung-s-series,89,6,6,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s25-edge-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S25 ULTRA,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s25-ultra,90,6,7,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s25-ultra,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S25 PLUS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s25-plus-samsung-s-series,91,6,8,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s25-plus-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S25,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s25-samsung-s-series,92,6,9,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s25-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S22 ULTRA,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s22-ultra-samsung-s-series,101,6,18,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s22-ultra-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S22 PLUS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s22-plus-samsung-s-series,102,6,19,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s22-plus-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S22,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s22-samsung-s-series,103,6,20,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s22-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S21 ULTRA,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s21-ultra-samsung-s-series,105,6,22,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s21-ultra-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S21 PLUS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s21-plus-samsung-s-series,106,6,23,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s21-plus-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S20 ULTRA,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s20-ultra-samsung-s-series,109,6,26,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s20-ultra-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S10E,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s10e-samsung-s-series,112,6,29,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s10e-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S10 PLUS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s10-plus-samsung-s-series,113,6,30,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s10-plus-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S10,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s10-samsung-s-series,114,6,31,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s10-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S9 PLUS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s9-plus-samsung-s-series,115,6,32,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s9-plus-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S9,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s9-samsung-s-series,116,6,33,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s9-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S8 PLUS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s8-plus-samsung-s-series,117,6,34,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s8-plus-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
XCell Parts,https://xcellparts.com/,ACCESSORIES,https://xcellparts.com/product-category/accessories,8,click,CASES N TEMPERED / LENS PROTECTORS,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors,1,dom-inspection,GALAXY S8,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s8-samsung-s-series,118,6,35,3,dom-inspection,div#split-1125111-1125205 > div.xcell-mm__plp-thumbs.xcell-mm__plp-thumbs--flat > a.xcell-mm__plp-thumb,https://xcellparts.com/product-category/accessories/cases-n-tempered-lens-protectors/samsung-s-series/galaxy-s8-samsung-s-series,False,False,2026-09-07T04:40:13+00:00,,,,,,same_name_different_url
