website,website_url,parent_name,parent_url,parent_display_order,parent_open_method,sub_child_name,sub_child_url,sub_child_display_order,sub_child_activation_method,child_name,child_url,child_display_order,column_number,row_number,hierarchy_level,discovery_method,source_selector,normalized_url,url_missing,is_duplicate,scraped_at,http_status,final_url,redirect_url,response_error,validation_timestamp
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/iphone,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,Samsung,https://txparts.com/shop/s-series,2,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/s-series,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,Tablet,https://txparts.com/shop/tab-series,3,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/tab-series,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,Motorola,https://txparts.com/shop/moto-g-series,4,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/moto-g-series,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,Google,https://txparts.com/shop/10-series,5,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/10-series,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,OnePlus,https://txparts.com/shop/15-series,6,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/15-series,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,Other Brands,https://txparts.com/shop/alcatel,7,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/alcatel,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,Game Console,https://txparts.com/shop/microsoft-xbox,8,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/microsoft-xbox,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,Tools and Accessories,https://txparts.com/shop/tempered-glass,9,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/tempered-glass,False,False,2026-09-07T04:48:31+00:00,,,,,
TXParts,https://txparts.com/,Cases,https://txparts.com/shop/apple-case,10,dom-inspection,,,0,,,,0,0,0,1,dom-inspection,,https://txparts.com/shop/apple-case,False,False,2026-09-07T04:48:31+00:00,,,,,
