website,website_url,parent_name,parent_url,parent_display_order,parent_open_method,sub_child_name,sub_child_url,sub_child_display_order,sub_child_activation_method,child_name,child_url,child_display_order,column_number,row_number,hierarchy_level,discovery_method,source_selector,normalized_url,url_missing,is_duplicate,scraped_at,http_status,final_url,redirect_url,response_error,validation_timestamp,duplicate_type
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 17 Pro Max,https://txparts.com/shop/iphone-17-pro-max,2,0,2,3,dom-inspection,,https://txparts.com/shop/iphone-17-pro-max,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 17 Pro,https://txparts.com/shop/iphone-17-pro,3,0,3,3,dom-inspection,,https://txparts.com/shop/iphone-17-pro,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone Air,https://txparts.com/shop/iphone-air,4,0,4,3,dom-inspection,,https://txparts.com/shop/iphone-air,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 17,https://txparts.com/shop/iphone-17,5,0,5,3,dom-inspection,,https://txparts.com/shop/iphone-17,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 16 Pro Max,https://txparts.com/shop/iphone-16-pro-max,6,0,6,3,dom-inspection,,https://txparts.com/shop/iphone-16-pro-max,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 16 Pro,https://txparts.com/shop/iphone-16-pro,7,0,7,3,dom-inspection,,https://txparts.com/shop/iphone-16-pro,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 16 Plus,https://txparts.com/shop/iphone-16-plus,8,0,8,3,dom-inspection,,https://txparts.com/shop/iphone-16-plus,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 16,https://txparts.com/shop/iphone-16,9,0,9,3,dom-inspection,,https://txparts.com/shop/iphone-16,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 16e,https://txparts.com/shop/iphone-16e,10,0,10,3,dom-inspection,,https://txparts.com/shop/iphone-16e,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
TXParts,https://txparts.com/,Apple,https://txparts.com/shop/iphone,1,dom-inspection,IPhone,https://txparts.com/shop/iphone,1,dom-inspection,IPhone 15 Pro Max,https://txparts.com/shop/iphone-15-pro-max,11,0,11,3,dom-inspection,,https://txparts.com/shop/iphone-15-pro-max,False,False,2026-09-07T04:48:31+00:00,,,,,,same_name_different_url
