website,website_url,parent_name,parent_url,parent_display_order,parent_open_method,sub_child_name,sub_child_url,sub_child_display_order,sub_child_activation_method,child_name,child_url,child_display_order,column_number,row_number,hierarchy_level,discovery_method,source_selector,normalized_url,url_missing,is_duplicate,scraped_at,http_status,final_url,redirect_url,response_error,validation_timestamp
Parts4Cells,https://parts4cells.com/,Devices,https://parts4cells.com/devices.html,1,click,,,0,,,,0,0,0,1,dom-inspection,div.main-menu-head > div.row > div.col-md-12.megamenu > ul.sub-menu.sub-menu-top > li.level1 > div.sub-menu-toggle-main > a.sub-menu-toggle.device-category,https://parts4cells.com/devices.html,False,False,2026-09-07T04:41:35+00:00,,,,,
Parts4Cells,https://parts4cells.com/,Apple,,2,click,,,0,,,,0,0,0,1,dom-inspection,ul#mobile-menu-cat-7-1 > li.level2 > a.sub-category-link,,True,False,2026-09-07T04:41:35+00:00,,,,,
Parts4Cells,https://parts4cells.com/,Samsung,,3,click,,,0,,,,0,0,0,1,dom-inspection,ul#mobile-menu-cat-13-1 > li.level2 > a.sub-category-link,,True,False,2026-09-07T04:41:35+00:00,,,,,
Parts4Cells,https://parts4cells.com/,Motorola,,4,click,,,0,,,,0,0,0,1,dom-inspection,ul#mobile-menu-cat-20-1 > li.level2 > a.sub-category-link,,True,False,2026-09-07T04:41:35+00:00,,,,,
Parts4Cells,https://parts4cells.com/,Other,,5,click,,,0,,,,0,0,0,1,dom-inspection,ul#mobile-menu-cat-2824 > li.level2 > a.sub-category-link,,True,False,2026-09-07T04:41:35+00:00,,,,,
Parts4Cells,https://parts4cells.com/,Accessories,,6,click,,,0,,,,0,0,0,1,dom-inspection,div#subcategory-mbook-chargers > a.sub-category-link,,True,False,2026-09-07T04:41:35+00:00,,,,,
Parts4Cells,https://parts4cells.com/,Trusmi,,7,click,,,0,,,,0,0,0,1,dom-inspection,div#subcategory-iphone > a.sub-category-link.sub-category-toggle,,True,False,2026-09-07T04:41:35+00:00,,,,,
Parts4Cells,https://parts4cells.com/,Tools,,8,click,,,0,,,,0,0,0,1,dom-inspection,ul#mobile-menu-cat-2262 > li > a,,True,False,2026-09-07T04:41:35+00:00,,,,,
Parts4Cells,https://parts4cells.com/,Game Console,,9,click,,,0,,,,0,0,0,1,dom-inspection,ul#mobile-menu-cat-1545-1 > li.level2 > a.sub-category-link,,True,False,2026-09-07T04:41:35+00:00,,,,,
