website,website_url,parent_name,parent_url,parent_display_order,parent_open_method,sub_child_name,sub_child_url,sub_child_display_order,sub_child_activation_method,child_name,child_url,child_display_order,column_number,row_number,hierarchy_level,discovery_method,source_selector,normalized_url,url_missing,is_duplicate,scraped_at,http_status,final_url,redirect_url,response_error,validation_timestamp,duplicate_type
Parts4Cells,https://parts4cells.com/,Other,,5,click,Alcatel,,3,dom-inspection,Other,https://parts4cells.com/other/alcatel/other.html,27,1,27,3,dom-inspection,ul#mobile-menu-cat-138 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/alcatel/other.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,Google,,5,dom-inspection,2 Series,https://parts4cells.com/other/google/2-series.html,1,1,1,3,dom-inspection,ul#mobile-menu-cat-107 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/google/2-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,Google,,5,dom-inspection,3 Series,https://parts4cells.com/other/google/3-series.html,4,1,4,3,dom-inspection,ul#mobile-menu-cat-107 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/google/3-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,Google,,5,dom-inspection,4 Series,https://parts4cells.com/other/google/4-series.html,9,1,9,3,dom-inspection,ul#mobile-menu-cat-107 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/google/4-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,Google,,5,dom-inspection,5 Series,https://parts4cells.com/other/google/5-series.html,14,1,14,3,dom-inspection,ul#mobile-menu-cat-107 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/google/5-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,Google,,5,dom-inspection,6 Series,https://parts4cells.com/other/google/6-series.html,17,1,17,3,dom-inspection,ul#mobile-menu-cat-107 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/google/6-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,Google,,5,dom-inspection,7 Series,https://parts4cells.com/other/google/7-series.html,21,1,21,3,dom-inspection,ul#mobile-menu-cat-107 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/google/7-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,Google,,5,dom-inspection,8 Series,https://parts4cells.com/other/google/8-series.html,26,1,26,3,dom-inspection,ul#mobile-menu-cat-107 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/google/8-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,Google,,5,dom-inspection,9 Series,https://parts4cells.com/other/google/9-series.html,30,1,30,3,dom-inspection,ul#mobile-menu-cat-107 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/google/9-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
Parts4Cells,https://parts4cells.com/,Other,,5,click,OnePlus,,6,dom-inspection,3 Series,https://parts4cells.com/other/oneplus/3-series.html,1,1,1,3,dom-inspection,ul#mobile-menu-cat-36 > li.level2.other-section.samsung-sub-category-container > a.sub-category-link.samsung-sub-category-toggle,https://parts4cells.com/other/oneplus/3-series.html,False,False,2026-09-07T04:41:35+00:00,,,,,,same_name_different_url
